REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Nevada,2011,34,30,19,6015
States,New Hampshire,2011,34,0,17,3219
States,New Jersey,2011,34,10,17,3466
States,New Mexico,2011,34,64,13,5412
States,New York,2011,34,6,59,6756
States,North Carolina,2011,34,16,19,5446
States,North Dakota,2011,34,12,10,4255
States,Ohio,2011,34,9,31,8941
States,Oklahoma,2011,34,8,16,2451
States,Oregon,2011,34,7,11,1948
States,Pennsylvania,2011,34,57,34,12020
States,Rhode Island,2011,34,0,15,4048
States,South Carolina,2011,34,3,13,5264
States,South Dakota,2011,34,21,16,4453
States,Tennessee,2011,34,7,51,10001
States,Texas,2011,34,388,45,38353
States,Utah,2011,34,14,14,5119
States,Vermont,2011,34,23,6,1541
States,Virginia,2011,34,396,77,51117
States,Washington,2011,34,1,5,1263
States,West Virginia,2011,34,29,25,6749
States,Wisconsin,2011,34,6,29,1880
States,Wyoming,2011,34,4,13,2591
States,Alabama,2011,35,145,16,6185
States,Alaska,2011,35,17,5,1860
States,Arizona,2011,35,148,60,21964
States,Arkansas,2011,35,7,3,1055
States,California,2011,35,376,79,25430
States,Colorado,2011,35,119,12,19322
States,Connecticut,2011,35,0,7,1901
States,Delaware,2011,35,0,0,0
States,Georgia,2011,35,389,45,32667
States,Hawaii,2011,35,9,15,1399
States,Idaho,2011,35,45,7,3646
States,Illinois,2011,35,431,52,32838
States,Indiana,2011,35,27,31,8247
States,Iowa,2011,35,4,6,1885
States,Kansas,2011,35,17,19,4056
States,Kentucky,2011,35,6,8,12142
States,Louisiana,2011,35,171,18,12506
States,Maine,2011,35,20,19,3303
States,Maryland,2011,35,49,5,4066
States,Massachusetts,2011,35,134,31,21591
States,Michigan,2011,35,70,38,10049
States,Minnesota,2011,35,11,7,1444
States,Mississippi,2011,35,327,37,15940
States,Missouri,2011,35,5,20,3531
States,Montana,2011,35,0,5,1991
States,Nebraska,2011,35,4,9,1276
States,Nevada,2011,35,24,20,6699
States,New Hampshire,2011,35,1,17,3125
States,New Jersey,2011,35,10,16,3809
States,New Mexico,2011,35,95,12,5018
States,New York,2011,35,10,51,6363
States,North Carolina,2011,35,25,21,5722
States,North Dakota,2011,35,11,12,4484
States,Ohio,2011,35,5,31,8775
States,Oklahoma,2011,35,5,16,1753
States,Oregon,2011,35,9,11,1856
States,Pennsylvania,2011,35,67,37,12635
States,Rhode Island,2011,35,4,17,3956
States,South Carolina,2011,35,4,13,5437
States,South Dakota,2011,35,25,16,4543
States,Tennessee,2011,35,15,50,10571
States,Texas,2011,35,550,47,38352
States,Utah,2011,35,17,13,4919
States,Vermont,2011,35,23,7,1584
States,Virginia,2011,35,427,83,59040
States,Washington,2011,35,0,4,1215
States,West Virginia,2011,35,30,27,7767
States,Wisconsin,2011,35,8,33,2784
States,Wyoming,2011,35,6,12,2275
States,Alabama,2011,36,181,17,5249
States,Alaska,2011,36,16,5,1850
States,Arizona,2011,36,85,60,19695
States,Arkansas,2011,36,8,3,875
States,California,2011,36,322,77,20098
States,Colorado,2011,36,99,12,15411
States,Connecticut,2011,36,0,8,3029
States,Delaware,2011,36,0,0,0
States,Georgia,2011,36,435,42,29126
States,Hawaii,2011,36,12,16,1352
States,Idaho,2011,36,43,7,3329
States,Illinois,2011,36,448,53,31715
States,Indiana,2011,36,34,30,7312
States,Iowa,2011,36,5,6,1508
States,Kansas,2011,36,35,18,4027
States,Kentucky,2011,36,7,8,14463
States,Louisiana,2011,36,170,15,9960
States,Maine,2011,36,19,19,3153
States,Maryland,2011,36,40,4,3534
States,Massachusetts,2011,36,121,31,20925
States,Michigan,2011,36,49,32,7212
States,Minnesota,2011,36,19,8,2939
States,Mississippi,2011,36,360,38,14513
States,Missouri,2011,36,8,20,3236
States,Montana,2011,36,0,4,1517
States,Nebraska,2011,36,11,10,1179
States,Nevada,2011,36,41,20,7338
States,New Hampshire,2011,36,0,15,2372
States,New Jersey,2011,36,12,16,3996
States,New Mexico,2011,36,63,10,3966
States,New York,2011,36,8,51,5237
States,North Carolina,2011,36,20,22,5131
States,North Dakota,2011,36,15,12,4574
States,Ohio,2011,36,9,30,7184
States,Oklahoma,2011,36,10,17,2452
States,Oregon,2011,36,10,11,1782
States,Pennsylvania,2011,36,76,38,12367
States,Rhode Island,2011,36,4,17,4569
States,South Carolina,2011,36,4,12,4817
States,South Dakota,2011,36,26,16,4033
States,Tennessee,2011,36,15,49,8349
States,Texas,2011,36,557,44,32200
States,Utah,2011,36,14,13,4316
States,Vermont,2011,36,28,6,1386
States,Virginia,2011,36,488,87,60971
States,Washington,2011,36,1,5,1070
States,West Virginia,2011,36,27,28,7775
States,Wisconsin,2011,36,5,31,2322
States,Wyoming,2011,36,9,13,2140
States,Alabama,2011,37,224,18,6293
States,Alaska,2011,37,19,6,1934
States,Arizona,2011,37,118,59,23650
States,Arkansas,2011,37,11,3,1003
States,California,2011,37,420,76,24015
States,Colorado,2011,37,121,12,18765
States,Connecticut,2011,37,2,9,4190
States,Delaware,2011,37,0,0,0
States,Georgia,2011,37,467,44,33472
States,Hawaii,2011,37,19,15,1478
States,Idaho,2011,37,26,6,3952
States,Illinois,2011,37,439,53,32854
States,Indiana,2011,37,33,32,8622
States,Iowa,2011,37,15,7,2155
States,Kansas,2011,37,45,20,4585
States,Kentucky,2011,37,7,8,15353
States,Louisiana,2011,37,35,4,1764
States,Maine,2011,37,14,19,3479
States,Maryland,2011,37,54,4,4985
States,Massachusetts,2011,37,163,31,25579
States,Michigan,2011,37,63,36,11613
States,Minnesota,2011,37,34,7,3364
States,Mississippi,2011,37,370,36,15728
States,Missouri,2011,37,9,20,3532
States,Montana,2011,37,0,5,2049
States,Nebraska,2011,37,34,9,1114
States,Nevada,2011,37,45,20,7401
States,New Hampshire,2011,37,1,17,3357
States,New Jersey,2011,37,16,16,5016
States,New Mexico,2011,37,83,12,4993
States,New York,2011,37,9,51,7042
States,North Carolina,2011,37,36,22,6396
States,North Dakota,2011,37,20,12,4710
States,Ohio,2011,37,20,31,9155
States,Oklahoma,2011,37,20,17,2311
States,Oregon,2011,37,16,9,1519
States,Pennsylvania,2011,37,113,38,13857
States,Rhode Island,2011,37,4,17,5786
States,South Carolina,2011,37,8,13,5445
States,South Dakota,2011,37,24,16,4439
States,Tennessee,2011,37,33,52,11720
States,Texas,2011,37,591,44,35643
States,Utah,2011,37,18,13,5802
States,Vermont,2011,37,30,6,1380
States,Virginia,2011,37,601,88,65598
States,Washington,2011,37,1,5,1281
States,West Virginia,2011,37,51,27,8169
States,Wisconsin,2011,37,7,35,3317
States,Wyoming,2011,37,10,13,2588
States,Alabama,2011,38,234,21,6908
States,Alaska,2011,38,24,6,1956
States,Arizona,2011,38,107,59,23375
States,Arkansas,2011,38,9,3,1088
States,California,2011,38,445,74,25285
States,Colorado,2011,38,124,10,17043
States,Connecticut,2011,38,0,9,4229
States,Delaware,2011,38,0,0,0
States,Georgia,2011,38,453,43,34805
States,Hawaii,2011,38,12,15,1472
States,Idaho,2011,38,32,6,3731
States,Illinois,2011,38,541,52,28025
States,Indiana,2011,38,53,30,8102
States,Iowa,2011,38,7,7,2463
States,Kansas,2011,38,26,19,4400
States,Kentucky,2011,38,5,8,17969
States,Louisiana,2011,38,37,3,1169
States,Maine,2011,38,16,20,3779
States,Maryland,2011,38,113,6,5392
States,Massachusetts,2011,38,169,30,25322
States,Michigan,2011,38,59,39,13402
States,Minnesota,2011,38,27,6,2457
States,Mississippi,2011,38,339,35,13940
States,Missouri,2011,38,9,19,3328
States,Montana,2011,38,1,5,1886
States,Nebraska,2011,38,14,10,1278
States,Nevada,2011,38,40,20,7381
States,New Hampshire,2011,38,3,17,3438
States,New Jersey,2011,38,24,17,5230
States,New Mexico,2011,38,80,13,5546
States,New York,2011,38,22,52,7785
States,North Carolina,2011,38,37,23,7102
States,North Dakota,2011,38,32,14,5390
States,Ohio,2011,38,10,31,9696
States,Oklahoma,2011,38,7,16,2213
States,Oregon,2011,38,23,9,2015
States,Pennsylvania,2011,38,139,38,14202
States,Rhode Island,2011,38,6,15,5497
States,South Carolina,2011,38,10,13,5558
States,South Dakota,2011,38,20,16,4322
States,Tennessee,2011,38,38,51,10538
States,Texas,2011,38,568,42,35448
States,Utah,2011,38,99,29,12932
States,Vermont,2011,38,20,7,1803
States,Virginia,2011,38,714,86,66060
States,Washington,2011,38,4,6,1785
States,West Virginia,2011,38,69,27,7848
States,Wisconsin,2011,38,18,34,3463
States,Wyoming,2011,38,18,13,2522
States,Alabama,2011,39,229,19,6610
States,Alaska,2011,39,29,7,2384
States,Arizona,2011,39,120,59,23255
States,Arkansas,2011,39,5,3,1004
States,California,2011,39,474,73,25657
States,Colorado,2011,39,131,9,17430
States,Connecticut,2011,39,1,9,4165
States,Delaware,2011,39,0,0,0
States,Georgia,2011,39,563,43,34411
States,Hawaii,2011,39,17,17,1858
States,Idaho,2011,39,32,7,3801
States,Illinois,2011,39,512,54,33321
States,Indiana,2011,39,77,34,9055
States,Iowa,2011,39,12,7,2332
States,Kansas,2011,39,41,20,4647
States,Kentucky,2011,39,8,8,12565
States,Louisiana,2011,39,127,7,4267
States,Maine,2011,39,15,20,3844
States,Maryland,2011,39,105,5,5586
States,Massachusetts,2011,39,216,32,25786
States,Michigan,2011,39,80,38,12236
States,Minnesota,2011,39,44,6,2509
States,Mississippi,2011,39,415,38,14833
States,Missouri,2011,39,6,20,3717
States,Montana,2011,39,0,4,1668
States,Nebraska,2011,39,10,9,1071
States,Nevada,2011,39,56,20,7244
States,New Hampshire,2011,39,5,17,3323
States,New Jersey,2011,39,33,16,5716
States,New Mexico,2011,39,118,13,5927
States,New York,2011,39,24,54,7419
States,North Carolina,2011,39,59,22,6871
States,North Dakota,2011,39,24,13,4837
States,Ohio,2011,39,19,27,8932
States,Oklahoma,2011,39,10,14,1598
States,Oregon,2011,39,21,11,2799
States,Pennsylvania,2011,39,188,39,24136
States,Rhode Island,2011,39,12,16,6012
States,South Carolina,2011,39,6,13,5791
States,South Dakota,2011,39,22,16,3608
States,Tennessee,2011,39,44,49,10310
States,Texas,2011,39,510,45,36050
States,Utah,2011,39,103,30,14198
States,Vermont,2011,39,24,7,1879
States,Virginia,2011,39,833,92,68658
States,Washington,2011,39,0,4,1511
States,West Virginia,2011,39,59,28,8498
States,Wisconsin,2011,39,17,33,3388
States,Wyoming,2011,39,12,13,2729
States,Alabama,2011,40,267,28,10702
States,Alaska,2011,40,58,8,3517
States,Arizona,2011,40,138,37,19794
States,Arkansas,2011,40,27,18,3584
States,California,2011,40,568,116,31504
States,Colorado,2011,40,153,11,20555
States,Connecticut,2011,40,3,11,3890
States,Delaware,2011,40,5,11,3110
States,Georgia,2011,40,578,60,38831
States,Hawaii,2011,40,106,21,14588
States,Idaho,2011,40,35,8,3829
States,Illinois,2011,40,886,88,48153
States,Indiana,2011,40,97,44,11603
States,Iowa,2011,40,36,10,3478
States,Kansas,2011,40,81,40,8919
States,Kentucky,2011,40,73,16,17007
States,Louisiana,2011,40,377,24,13235
States,Maine,2011,40,23,31,5940
States,Maryland,2011,40,172,12,8569
States,Massachusetts,2011,40,190,53,28770
States,Michigan,2011,40,105,52,17495
States,Minnesota,2011,40,33,14,4749
States,Mississippi,2011,40,399,39,15187
States,Missouri,2011,40,87,31,9665
States,Montana,2011,40,0,7,2331
States,Nebraska,2011,40,19,16,3206
States,Nevada,2011,40,65,33,15659
States,New Hampshire,2011,40,4,26,3319
States,New Jersey,2011,40,49,18,5489
States,New Mexico,2011,40,136,23,7672
States,New York,2011,40,79,108,14840
States,North Carolina,2011,40,64,52,18251
States,North Dakota,2011,40,32,14,4709
States,Ohio,2011,40,85,55,17193
States,Oklahoma,2011,40,42,19,2684
States,Oregon,2011,40,9,15,3403
States,Pennsylvania,2011,40,150,59,20578
States,Rhode Island,2011,40,11,18,6497
States,South Carolina,2011,40,20,19,7589
States,South Dakota,2011,40,46,19,6054
States,Tennessee,2011,40,50,49,11558
States,Texas,2011,40,772,71,41347
States,Utah,2011,40,244,35,11998
States,Vermont,2011,40,49,11,3403
States,Virginia,2011,40,840,93,67252
States,Washington,2011,40,38,17,7519
States,West Virginia,2011,40,77,41,11776
States,Wisconsin,2011,40,26,36,3404
States,Wyoming,2011,40,24,25,5384
States,Alabama,2011,41,317,29,11209
States,Alaska,2011,41,38,7,2527
States,Arizona,2011,41,132,38,20106
States,Arkansas,2011,41,31,18,3578
States,California,2011,41,703,122,34038
States,Colorado,2011,41,117,10,20609
States,Connecticut,2011,41,5,16,4702
States,Delaware,2011,41,4,12,3538
States,Georgia,2011,41,559,59,37836
States,Hawaii,2011,41,104,23,22278
States,Idaho,2011,41,48,9,3813
States,Illinois,2011,41,794,89,48283
States,Indiana,2011,41,132,44,11669
States,Iowa,2011,41,41,10,3389
States,Kansas,2011,41,82,42,10054
States,Kentucky,2011,41,53,16,16821
States,Louisiana,2011,41,355,24,12277
States,Maine,2011,41,28,29,5902
States,Maryland,2011,41,141,14,8237
States,Massachusetts,2011,41,297,51,25732
States,Michigan,2011,41,108,55,17800
States,Minnesota,2011,41,48,15,5655
States,Mississippi,2011,41,394,34,15161
States,Missouri,2011,41,77,31,9265
States,Montana,2011,41,2,7,2203
States,Nebraska,2011,41,11,16,2897
States,Nevada,2011,41,61,31,14235
States,New Hampshire,2011,41,12,29,4731
States,New Jersey,2011,41,44,19,5592
States,New Mexico,2011,41,97,22,6841
States,New York,2011,41,81,107,14635
States,North Carolina,2011,41,110,56,18837
States,North Dakota,2011,41,32,17,5025
States,Ohio,2011,41,114,55,17506
States,Oklahoma,2011,41,28,18,2689
States,Oregon,2011,41,25,18,3684
States,Pennsylvania,2011,41,161,59,19637
States,Rhode Island,2011,41,6,19,5662
States,South Carolina,2011,41,21,20,7532
States,South Dakota,2011,41,70,19,6004
States,Tennessee,2011,41,47,49,11761
States,Texas,2011,41,692,70,41222
States,Utah,2011,41,287,47,18097
States,Vermont,2011,41,53,11,3482
States,Virginia,2011,41,927,92,68447
States,Washington,2011,41,39,18,7869
States,West Virginia,2011,41,99,45,13258
States,Wisconsin,2011,41,17,34,4140
States,Wyoming,2011,41,20,24,4597
States,Alabama,2011,42,315,26,9196
States,Alaska,2011,42,32,8,3207
States,Arizona,2011,42,153,38,21231
States,Arkansas,2011,42,55,20,4220
States,California,2011,42,801,116,33614
States,Colorado,2011,42,123,11,21488
States,Connecticut,2011,42,17,16,4650
States,Delaware,2011,42,2,12,3134
States,Georgia,2011,42,485,58,37225
States,Hawaii,2011,42,112,24,15191
States,Idaho,2011,42,46,8,3868
States,Illinois,2011,42,755,87,45660
States,Indiana,2011,42,130,43,10716
States,Iowa,2011,42,37,10,3276
States,Kansas,2011,42,80,43,10485
States,Kentucky,2011,42,49,17,19493
States,Louisiana,2011,42,333,24,13581
States,Maine,2011,42,30,31,6641
States,Maryland,2011,42,150,13,10823
States,Massachusetts,2011,42,275,53,29471
States,Michigan,2011,42,102,56,17837
States,Minnesota,2011,42,70,14,4488
States,Mississippi,2011,42,396,39,15157
States,Missouri,2011,42,58,30,8068
States,Montana,2011,42,1,7,2525
States,Nebraska,2011,42,9,16,3158
States,Nevada,2011,42,81,33,15968
States,New Hampshire,2011,42,7,29,5461
States,New Jersey,2011,42,48,19,5650
States,New Mexico,2011,42,160,25,8487
States,New York,2011,42,62,101,14069
States,North Carolina,2011,42,162,63,20404
States,North Dakota,2011,42,29,17,4662
States,Ohio,2011,42,124,58,18296
States,Oklahoma,2011,42,36,20,2953
States,Oregon,2011,42,21,17,3604
States,Pennsylvania,2011,42,168,62,20827
States,Rhode Island,2011,42,16,19,6622
States,South Carolina,2011,42,10,17,6581
States,South Dakota,2011,42,45,19,5847
States,Tennessee,2011,42,44,51,11469
States,Texas,2011,42,792,73,38842
States,Utah,2011,42,273,46,17353
States,Vermont,2011,42,36,11,3392
States,Virginia,2011,42,897,92,69938
States,Washington,2011,42,32,20,8096
States,West Virginia,2011,42,91,40,12762
States,Wisconsin,2011,42,25,37,4062
States,Wyoming,2011,42,44,27,5683
States,Alabama,2011,43,387,28,10094
States,Alaska,2011,43,30,8,3448
States,Arizona,2011,43,179,40,21851
States,Arkansas,2011,43,44,20,4397
States,California,2011,43,797,118,34784
States,Colorado,2011,43,127,11,20107
States,Connecticut,2011,43,9,15,4719
States,Delaware,2011,43,3,12,3606
States,Georgia,2011,43,389,52,28086
States,Hawaii,2011,43,125,24,15052
States,Idaho,2011,43,66,11,4325
States,Illinois,2011,43,772,89,45577
States,Indiana,2011,43,118,43,11115
States,Iowa,2011,43,46,11,5331
States,Kansas,2011,43,93,43,10424
States,Kentucky,2011,43,59,16,16564
States,Louisiana,2011,43,314,21,13359
States,Maine,2011,43,42,30,6503
States,Maryland,2011,43,187,13,10225
States,Massachusetts,2011,43,301,53,29495
States,Michigan,2011,43,92,56,17882
States,Minnesota,2011,43,53,14,4968
States,Mississippi,2011,43,389,40,14449
States,Missouri,2011,43,62,31,8983
States,Montana,2011,43,4,7,2508
States,Nebraska,2011,43,79,17,3723
States,Nevada,2011,43,95,33,15164
States,New Hampshire,2011,43,21,30,5468
States,New Jersey,2011,43,45,19,5620
States,New Mexico,2011,43,181,25,8465
States,New York,2011,43,59,98,14343
States,North Carolina,2011,43,164,65,22134
States,North Dakota,2011,43,16,15,4681
States,Ohio,2011,43,119,58,19177
States,Oklahoma,2011,43,16,16,2036
States,Oregon,2011,43,19,17,3266
States,Pennsylvania,2011,43,186,61,20552
States,Rhode Island,2011,43,17,19,6567
States,South Carolina,2011,43,20,19,7681
States,South Dakota,2011,43,55,20,5991
States,Tennessee,2011,43,62,49,11353
States,Texas,2011,43,833,71,41091
States,Utah,2011,43,292,46,17798
States,Vermont,2011,43,42,11,3400
States,Virginia,2011,43,909,90,65470
States,Washington,2011,43,39,21,8338
States,West Virginia,2011,43,119,44,14030
States,Wisconsin,2011,43,36,34,4004
States,Wyoming,2011,43,43,26,5602
States,Alabama,2011,44,362,27,9541
States,Alaska,2011,44,11,6,1483
States,Arizona,2011,44,201,39,20240
States,Arkansas,2011,44,61,21,4798
States,California,2011,44,866,125,34869
States,Colorado,2011,44,116,10,19951
States,Connecticut,2011,44,7,12,3773
States,Delaware,2011,44,7,11,3146
States,Georgia,2011,44,577,57,35424
States,Hawaii,2011,44,146,23,14479
States,Idaho,2011,44,86,11,4578
States,Illinois,2011,44,797,91,46641
States,Indiana,2011,44,150,43,11185
States,Iowa,2011,44,62,13,5834
States,Kansas,2011,44,72,44,9450
States,Kentucky,2011,44,84,18,17940
States,Louisiana,2011,44,420,29,16869
States,Maine,2011,44,26,31,6547
States,Maryland,2011,44,160,15,9411
States,Massachusetts,2011,44,315,53,30104
States,Michigan,2011,44,117,55,17272
States,Minnesota,2011,44,84,16,5403
States,Mississippi,2011,44,412,40,14454
States,Missouri,2011,44,88,31,9322
States,Montana,2011,44,4,7,2258
States,Nebraska,2011,44,81,16,3229
States,Nevada,2011,44,99,31,9701
States,New Hampshire,2011,44,14,30,5149
States,New Jersey,2011,44,60,19,5453
States,New Mexico,2011,44,195,24,7711
States,New York,2011,44,83,109,15746
States,North Carolina,2011,44,178,68,22311
States,North Dakota,2011,44,24,17,3966
States,Ohio,2011,44,138,58,18259
States,Oklahoma,2011,44,28,19,2452
States,Oregon,2011,44,25,17,3672
States,Pennsylvania,2011,44,206,63,21019
States,Rhode Island,2011,44,26,19,6759
States,South Carolina,2011,44,31,18,7687
States,South Dakota,2011,44,56,20,5993
States,Tennessee,2011,44,60,53,12466
States,Texas,2011,44,768,71,40940
States,Utah,2011,44,352,46,18010
States,Vermont,2011,44,62,12,3718
States,Virginia,2011,44,938,92,64590
States,Washington,2011,44,55,22,8249
States,West Virginia,2011,44,140,46,14255
States,Wisconsin,2011,44,15,36,3908
States,Wyoming,2011,44,40,27,5005
States,Alabama,2011,45,396,28,9445
States,Alaska,2011,45,25,7,2129
